id,text,date,likes,detected_language,text_english
1458458350384029700,todo bien con starbucks pero los precios son desorbitantes prefiero ir a un cafe de barrio y pagar 150 el cortado con un vasito de soda,Wed Nov 10 15:35:42 +0000 2021,4425,es,All good with Starbucks but prices are exorbitant I prefer to go to a neighborhood coffee and pay 150 the cut with a glass of soda
1898747428875928041,"Nunca he entendido la fascinación con #Starbucks
- El café no es bueno.
- Es carísimo.
- Pagan pésimo a sus trabajadores y sé de cerca de varios casos de maltrato laboral.
Creo que su concepto, otrora novedoso, ya fue superado por otros locales. Tiene que renovarse.",Sun Mar 09 14:47:18 +0000 2025,3038,es,"I have never understood the fascination with #starbucks
- Coffee is not good.
- It's very expensive.
- They pay lousy to their workers and I know about several cases of labor abuse.
I think his concept, once new, was already overcome by other stores. You have to renew."
1895487581275463702,"🔴Dirigentes del Sindicato Starbucks: ""La empresa nos intentó destruir, pero nos organizamos a nivel país y estamos pudiendo conseguir un proceso de negociación colectiva real. ¡Nos pagan por hora menos que el café más barato de Starbuck!""

📡En vivo: https://t.co/ubw5M9uCWO https://t.co/KxdNSbY8wW",Fri Feb 28 14:53:50 +0000 2025,1137,es,"🔴 Dirigents of the Starbucks union: ""The company tried to destroy, but we organized ourselves at the country level and we can get a real collective bargaining process. They pay us per hour less than the cheapest coffee in Starbuck!""

📡 Live: https://t.co/ubw5m9ucwo https://t.co/kxDNSBY8"
1897402767284822300,"Lo primero que hizo Starbucks fue crear una marca aspiracional. El café de Starbucks es un símbolo, no solo una bebida. No compras café, compras status.",Wed Mar 05 21:44:06 +0000 2025,0,es,"The first thing that Starbucks did was create an aspirational brand. Starbucks coffee is a symbol, not just a drink. Do not buy coffee, shopping status."
1897402773966348500,"Starbucks también ha dominado la conveniencia. 

Tienen sus cafeterías donde más las necesitamos: cerca de oficinas, universidades y estaciones. Eso, en un mundo acelerado como el de hoy, tiene un precio, y es un precio que estamos dispuestos a pagar.",Wed Mar 05 21:44:08 +0000 2025,0,es,"Starbucks has also dominated convenience. 

They have their coffee shops where we need them most: near offices, universities and stations. That, in an accelerated world like today, has a price, and is a price that we are willing to pay."
1897437587062534400,"@Ana_AGuerra Creo que hace diez años que no piso un Starbucks, no me transmite nada interesante.",Thu Mar 06 00:02:28 +0000 2025,1,es,"@Ana_aguerra I think that ten years ago I have not flooring a Starbucks, nothing interesting transmits me."
1906405434878997000,"@aurorasolar_ Compré en juan Valdes y Marley, porq Starbucks estaba cerrado y la verdad ninguno me gustó. En precios andan por ahí, en JV pagué $5.100 al latte y Marley por ahí. En Starbucks $4.300 con dcto y cada 36 tengo uno gratis. No soy catadora de café pero amo el latte de dulce de leche",Sun Mar 30 17:57:29 +0000 2025,0,es,"@aurorasolar_ I bought in Juan Valdes and Marley, because Starbucks was closed and I really liked the truth. In prices they walk around, in JV I paid $ 5,100 to Latte and Marley out there. In Starbucks $ 4,300 with dct and every 36 I have one for free. I am not a coffee taster but I love the dulce de leche Latte"
1898805155497202000,"@aurorasolar_ Mi cuñada trabaja alla:

-starbucks vende cafés malos y otros de calidad
-si, es caro en comparación, pero al que va a pasar una tarde al lugar (por trabajo por ejemplo) es bueno
-si, pagan pésimo y ellos tienen descuentos en cafés que hoy les quitaron a los que están en huelga",Sun Mar 09 18:36:41 +0000 2025,43,es,"@aurorasolar_ my sister -in -law works there:

-Starbucks sells bad coffees and others of quality
-Yes, it is expensive compared, but to which an afternoon is going to spend the place (for work for example) it is good
-Yes, they pay lousy and they have discounts on coffees that today removed those who are on strike"
1899044094397104400,"@aurorasolar_ Aún así, prefiero Starbucks antes que el café del Dunkin o de cadenas nuevas como The Coffee, que pedí una vez y lo encontré malisimo y más caro que Starbucks. Además es de los pocos locales que venden Cold Brew",Mon Mar 10 10:26:09 +0000 2025,7,es,"@aurorasolar_ still, I prefer Starbucks before Dunkin coffee or new chains like The Coffee, which I asked once and found it bad and more expensive than Starbucks. It is also one of the few places that sell Cold Brew"
1898797779885187300,"@aurorasolar_ Hay cafeterías pequeñas en ciudades, como en Talca, con mejor atención, café muy rico y precios  accesibles ... #Starbucks pasa a ser una moda, no es más que eso",Sun Mar 09 18:07:23 +0000 2025,6,es,"@aurorasolar_ There are small coffee shops in cities, as in Talca, with better attention, very rich coffee and accessible prices ... #Starbucks becomes a fashion, it is nothing more than that"
1899060565361734000,"@velynbarrag @aurorasolar_ En mi caso, si me tengo que conectar a una reu voy al Starbucks y si es por tomar café Juan Valdez",Mon Mar 10 11:31:36 +0000 2025,2,es,"@Velynbarrag @aurorasolar_ In my case, if I have to connect to a reu I go to the Starbucks and if it is for drinking Juan Valdez Café"
1899161311360979200,"@aurorasolar_ Hay que saber si Starbucks informa condiciones al momento de contratar.  De buenos o malos tratos quizás son cosas que pueden pasar no solo en esa empresa.  
Pero de que el producto esta super ultra valorado ...todo el rato.
No tienen ni un brillo. Hasta me sentiría weon",Mon Mar 10 18:11:55 +0000 2025,2,es,"@aurorasolar_ you have to know if Starbucks informs conditions when hiring.  Of good or ill -treatment, perhaps they are things that can happen not only in that company.  
But that the product is super ultra valued ... all the time.
They don't have a shine. I would even feel weon"
1899169678335111400,"@aurorasolar_ Yo tomaba Starbucks por una wea de tiempo y con la pandemia descubrí el café de especialidad y con ellos los granos,  cafeteras, molinillos etc y con ello el café perfecto se volvió el mio jajaja ( en cafetera francesa o expreso, Latte etc)",Mon Mar 10 18:45:10 +0000 2025,2,es,"@aurorasolar_ I took Starbucks for a time wea and with the pandemic I discovered the specialty coffee and with them the grains, coffee makers, grilles etc and with it the perfect coffee became mine hahaha (in French or express coffee maker, Latte etc)"
1898955030192968200,"@aurorasolar_ Detesto starbucks por tus primeros dos puntos (no voy a una cafetería pensando en cuanto les pagan), pero no estoy de acuerdo contigo: No conozco cafetería donde me pueda sentar en un sillón con la tranquilidad de que no me molesten por el tiempo que llevo ahí",Mon Mar 10 04:32:14 +0000 2025,7,es,"@aurorasorao_ Destoto Starbucks for your first two points (I don't go to a cafeteria thinking about how much they pay them), but I do not agree with you: I do not know the cafeteria where I can sit in an armchair with the peace of mind that they don't bother me for the time I have been there"
1899084753225089000,"@aurorasolar_ Starbucks tiene promo con casi todos los bancos y otros. Con Entel, Banco de Chile, etc. Nunca he pagado más de 3.000 por un café de medio litro y está más que bien. Puedes ocupar los enchufes, el baño o trabajar y jamás te van a decir nada si te quedas mucho rato.",Mon Mar 10 13:07:43 +0000 2025,5,es,"@aurorasolar_ Starbucks has a promo with almost all banks and others. With Entel, Banco de Chile, etc. I have never paid more than 3,000 for a half -liter coffee and is more than good. You can occupy the plugs, the bathroom or work and they will never tell you anything if you stay a long time."
1899071015466013000,"@aurorasolar_ El mayor selling point de Starbucks es su cultura del ""tercer lugar"". No es la casa ni oficina, sino que una tercera alternativa para que puedas compartir, estudiar, trabajar, etc. Por eso se instruye a los baristas a no echar a nadie y dejar a los clientes tranquilos.",Mon Mar 10 12:13:07 +0000 2025,2,es,"@aurorasolar_ The largest Selling Point in Starbucks is its ""third place"" culture. It is not the house or office, but a third alternative for you to share, study, work, etc. That is why baristas are instructed not to throw anyone and leave customers calm."
1898841740523737300,"@aurorasolar_ Opino igual! Soy cafedependiente, pero nica en starbucks, malo malo malo",Sun Mar 09 21:02:04 +0000 2025,1,es,"@aurorasolar_ I think the same! I'm cafedependent, but only in Starbucks, bad bad bad"
1899078088991862800,@aurorasolar_ Vivimos en un país que ama el aparentar status. Eso es Starbucks en Chile,Mon Mar 10 12:41:14 +0000 2025,3,es,@aurorasolar_ we live in a country that loves the appearance status. That is Starbucks in Chile
1899054670821085200,"@aurorasolar_ No siento fascinación por #Starbucks pero encuentro que sus variedades de café y té son buenos y sus productos son interesantes. Siempre renuevan su carta de infusiones. En eso súpera a #JuanValdez
Esa creo fue una de las causas de la caída de #PizzaHut , años sin renovarse.",Mon Mar 10 11:08:10 +0000 2025,3,es,"@aurorasolar_ I don't feel fascination with #Starbucks but I find that their varieties of coffee and tea are good and their products are interesting. They always renew their letter of infusions. In that I supe #juanvaldez
I believe that was one of the causes of the fall of #Pizzahut, years without renewing."
1898856616109469700,"@aurorasolar_ Ademas de su precio, lo que no me gusta de starbucks es la falta de homogeneidad en sus bebidas. Te puedes tomar, por ejemplo, 3 flat white grandes en 3 locales distintos y tener en los 3 un sabor totalmente distinto. A veces la mano del barista se nota mucho.",Sun Mar 09 22:01:10 +0000 2025,3,es,"@aurorasolar_ In addition to its price, which I do not like Starbucks is the lack of homogeneity in their drinks. You can take, for example, 3 FLAT White in 3 different stores and have a totally different taste in the 3. Sometimes the barista's hand shows a lot."
1899073484602344000,"@aurorasolar_ No quiero defender a Starbucks antes que todo. 
Pero si nos ponemos a ver a quien le pagan bien o no lo maltratan en el trabajo antes de comprar o consumir algo, no podriamos comprar ni consumir nada. 😶‍🌫️",Mon Mar 10 12:22:56 +0000 2025,2,es,"@aurorasolar_ I don't want to defend Starbucks first of all. 
But if we get to see who is paid well or not mistreat him at work before buying or consuming something, we could not buy or consume anything. 😶‍🌫️"
1898906184620429600,"@aurorasolar_ No más Starbucks , sobrevalorado 

Llevan años robándonos  

Obligaron a sus trabajadores a pedirnos propina para subsistir 

En pandemia se aprovecharon de todo los salvatajes y ahora salen con los despedidos 

Pero faltan  cafeterías con esa variedad de sabores",Mon Mar 10 01:18:09 +0000 2025,2,es,"@aurorasolar_ No more Starbucks, overvalued 

They have been stealing us for years  

They forced their workers to ask us to subsist 

In Pandemia, all the salvages were used and now they go out with the dismissed 

But coffee shops are missing with that variety of flavors"
1898955030192968097,"@aurorasolar_ Detesto starbucks por tus primeros dos puntos (no voy a una cafetería pensando en cuanto les pagan), pero no estoy de acuerdo contigo: No conozco cafetería donde me pueda sentar en un sillón con la tranquilidad de que no me molesten por el tiempo que llevo ahí",Mon Mar 10 04:32:14 +0000 2025,7,es,"@aurorasorao_ Destoto Starbucks for your first two points (I don't go to a cafeteria thinking about how much they pay them), but I do not agree with you: I do not know the cafeteria where I can sit in an armchair with the peace of mind that they don't bother me for the time I have been there"
1898955774547652900,"@aurorasolar_ Aclaro que no consumo starbucks, pero no creo que su concepto haya sido superado. Me encantaría que así fuera.",Mon Mar 10 04:35:12 +0000 2025,1,es,"@aurorasolar_ I clarify that I do not consume Starbucks, but I do not believe that its concept has been overcome. I would love it to be."
1899243596299014100,@aurorasolar_ Yo no tomo café en #starbucks porque es negocio de sionistas genocidas,Mon Mar 10 23:38:54 +0000 2025,1,es,@aurorasolar_ I do not drink coffee in #Starbucks because it is a genocidal Zionist business
1899089401910555000,"@aurorasolar_ En Chile nunca voy a starbucks, por lo caro mas que nada, pero cuando fui de viaje a Europa me tuve que refugiar de una tormenta de lluvia en un local, me sorprendió que en Paris fuera tan barato, quizás sea porque allá la oferta de cafeterías son superiores en todo.",Mon Mar 10 13:26:11 +0000 2025,1,es,"@aurorasolar_ In Chile I never go to Starbucks, because of the expensive more than anything, but when I went on a trip to Europe I had to take refuge from a rain storm in a place, I was surprised that in Paris it was so cheap, perhaps it is because there the offer of coffee shops are superior in everything."
1898794338194514000,"@aurorasolar_ Yo vivo en otro lado y no me gusta el café del Starbucks. Teniendo locales a pie, prefiero tomar mi Tim Hortons https://t.co/MaJOhesXva",Sun Mar 09 17:53:42 +0000 2025,1,es,"@aurorasolar_ I live elsewhere and I don't like Starbucks coffee. Having places on foot, I prefer to take my Tim Hortons https://t.co/majohesxva"
1898906626578649300,@aurorasolar_ Cómo comenzar mal un negocio: juntémonos en el Starbucks. FAIL,Mon Mar 10 01:19:54 +0000 2025,1,es,@aurorasolar_ How to badly start a business: let's get together in the Starbucks. Fail
1899151773857636400,"@aurorasolar_ Me gusta más Juan Valdez, pero no tengo uno cerca y siempre cancelan los pedidos con delivery. Solo me queda pedir Starbucks o Dunkin.",Mon Mar 10 17:34:02 +0000 2025,1,es,"@aurorasolar_ I like Juan Valdez more, but I don't have one near and always cancel orders with delivery. I only have to ask for Starbucks or Dunkin."
1899065978346000400,"@aurorasolar_ Mi único motivo para pasar por el #Starbucks era el matcha latte 🍵 con not milk para no hincharme.

Hasta que @JuanValdezCafe también comenzó a vender matcha ... Hasta ahí quedó mi lealtad 😆",Mon Mar 10 11:53:06 +0000 2025,1,es,"@aurorasolar_ my only reason to go through the #Starbucks was the Matcha Latte 🍵 with Not Milk not to swell me.

Until @juanvaldezcafe also started selling Matcha ... So far my loyalty was left 😆"
1899057015302893800,"@aurorasolar_ No he probado un mejor chai que en el Starbucks, su leche de soja es la mejor y ojo, que sus precios andan por ahí con otros locales, el otro día pase por un café de mi barrio 5000 pesos chilenos, y un café más pequeño que el más pequeño que el Starbucks.",Mon Mar 10 11:17:29 +0000 2025,0,es,"@aurorasolar_ I have not tried a better chai than in the Starbucks, its soy milk is the best and eye, that its prices walk around with other stores, the other day I pass through a coffee from my neighborhood 5000 Chilean pesos, and a coffee smaller than the smallest than the Starbucks."
1899271139026755800,"@aurorasolar_ Curiosamente la fascinación la tiene gente que NO va a Starbucks. Lo cual es chistoso. Ahora lo de las condicioneslaborales obvio tiene que cambiar, y no sólo en esa empresa en general en las cadenas de comida pagan una caca",Tue Mar 11 01:28:20 +0000 2025,0,es,"@aurorasolar_ curiously, the fascination has people who are not going to Starbucks. Which is funny. Now the obvious labor conditions have to change, and not only in that company in general in the food chains they pay a poop"
1899087953336434700,@aurorasolar_ Cuando estoy estreñido me tomo un espreso del Starbucks y quedo tikitaka,Mon Mar 10 13:20:26 +0000 2025,0,es,@aurorasolar_ When I am constipated I take an espresso of the Starbucks and I remain Tikitaka
1899057611674103800,"@aurorasolar_ Antes poner en tu currículum que trabajaste en Starbucks era un plus
Yo trabajé en uno, en las condes no existían malas prácticas, pero el gerente de la tienda era un sopenco",Mon Mar 10 11:19:52 +0000 2025,0,es,"@aurorasolar_ Before putting on your curriculum you worked in Starbucks was a plus
I worked in one, in Las Condes there were no bad practices, but the store manager was a sopenco"
1899177559486505200,"@aurorasolar_ yo no consumo starbucks, pero el punto es que starbuks no vende cafe, vende la experiencia starbucks.
Es como eso de las panaderias no se centran en vender pan.",Mon Mar 10 19:16:29 +0000 2025,0,es,"@aurorasolar_ I do not consume Starbucks, but the point is that Starbuks does not sell coffee, sells the Starbucks experience.
It's like that of bakeries do not focus on selling bread."
1899213136189588000,"@aurorasolar_ Jamás he ido a un Starbucks!!! No necesito nada de lo que ofrecen, por comentarios he sabido que el café es muuuuuy malo!!!",Mon Mar 10 21:37:51 +0000 2025,0,es,"@aurorasolar_ I have never gone to a Starbucks !!! I do not need anything they offer, for comments I have known that coffee is very bad!"
1899153833177043000,"@aurorasolar_ Ha bueh, a ""les zurdes"" les encanta Starbucks",Mon Mar 10 17:42:13 +0000 2025,0,ca,"@aurorasolar_ Ha Bueh, in ""Les Zurdes"" Les Love Starbucks"
1899219558503740000,"@aurorasolar_ le pregunte a la IA de Egde y me respondió;
""El precio de un café Starbucks en Estados Unidos es de aproximadamente US$2,72. Sin embargo, este precio puede variar en otros países, llegando a ser hasta cinco veces más caro en algunos casos"".
Al precio de hoy, clp$943xdus$=2565🤔😎",Mon Mar 10 22:03:23 +0000 2025,0,es,"@aurorasolar_ asked EGDE's AI and answered me;
""The price of a Starbucks coffee in the United States is approximately US $ 2.72. However, this price can vary in other countries, becoming up to five times more expensive in some cases.""
At today's price, Clp $ 943xdus $ = 2565🤔😎"
1899092676751868400,"@aurorasolar_ Starbucks es la imagen, el concepto imaginario que estás en New York o Chicago, siendo el personaje de tu propia película imaginaria, mientras de fondo, la mierda da vueltas en la cafetera y los ""socios colaboradores"" son nada más que esclavos modernos",Mon Mar 10 13:39:12 +0000 2025,0,es,"@aurorasolar_ Starbucks is the image, the imaginary concept that you are in New York or Chicago, being the character of your own imaginary film, while in the background, the shit turns in the coffee maker and the ""collaborating partners"" are nothing more than modern slaves"
1899195995797246500,@aurorasolar_ Consejo: No compres en Starbucks.,Mon Mar 10 20:29:45 +0000 2025,0,es,@aurorasolar_ Tip: Do not buy in Starbucks.
1899161238195655000,"@aurorasolar_ Hay que saber si Starbucks informa condiciones al momento de contratar.  De buenos o malos tratos quizás son cosas que pueden pasar no solo en esa empresa.  
Pero de que el producto esta super ultra valorado ...todo el rato.
No tienen ni un brillo. Hasta me sentiría weon",Mon Mar 10 18:11:38 +0000 2025,0,es,"@aurorasolar_ you have to know if Starbucks informs conditions when hiring.  Of good or ill -treatment, perhaps they are things that can happen not only in that company.  
But that the product is super ultra valued ... all the time.
They don't have a shine. I would even feel weon"
1899079959647281400,@aurorasolar_ La mano es comprar cafe starbucks del lider/jumbo y hacerlo en la casa,Mon Mar 10 12:48:40 +0000 2025,0,es,@aurorasolar_ The hand is to buy lead starbucks from the leader/jumbo and do it at home
1899186091757801500,"@aurorasolar_ Cuando te compras zapatillas o jeans de cualquier marca, no me digas que te estas cuestionando cuanto les pagan y como tratan a sus trabajadores. 
Es más simple de lo que crees, no vayas nunca más a un Starbucks, pero hacer el show, da risa....
🤣🤣🤣🤣🤣🤣🤣🤣",Mon Mar 10 19:50:24 +0000 2025,0,es,"@aurorasolar_ When you buy shoes or jeans of any brand, do not tell me that you are questioning how much they pay them and how they treat their workers. 
It is simpler than you think, never go to a Starbucks, but do the show, laugh ....
🤣🤣🤣🤣🤣🤣🤣🤣"
1899079780034843100,"@aurorasolar_ Lo UNICO que  saca a Starbucks de un país, aunque tengan el mejor departamento de marketing es la calidad de las cafeterías en un país y que tanto está acostumbrada la gente. Australia esta llena de microroasteries y Starbucks cago allá hace años, si buscas ahora hay como 4.",Mon Mar 10 12:47:57 +0000 2025,0,es,"@aurorasolar_ The only thing that takes Starbucks out of a country, even if they have the best marketing department is the quality of coffee shops in a country and that people are used to. Australia is full of microorasteries and Starbucks I shit there, if you are looking now as 4."
1899093752028774700,"@aurorasolar_ Starbucks es el Apple de las cafeterías, solo pagas precios inflados por la """"""""""""""""""experiencia"""""""""""""""""".",Mon Mar 10 13:43:28 +0000 2025,0,es,"@aurorasolar_ Starbucks is the Apple of coffee shops, you only pay prices inflated by the """" """" """" ""experience"" """" """" """" ""."
1899078011531460900,@aurorasolar_ Tu pagas por la experiencia. Desde que mi hija tiene 8 años vamos al Starbucks y es el momento donde ella me cuenta sus cosas. Es el momento que aprovecho para escucharla. Ella ya tiene 14,Mon Mar 10 12:40:55 +0000 2025,0,es,@aurorasolar_ Your pays for experience. Since my daughter is 8 years old we go to Starbucks and it is the time where she tells me her things. It is the time I take to listen to it. She already has 14
1899769543137890800,"@delosquesobran El café promedio en un Starbucks EEUU cuesta lo mismo que en chile, el sueldo en un Starbucks  EEUU  es de $14.000 la hora y en Chile de $2.800, y no pueden subir el sueldo mucho x que no es viable, que alguien explique esto, siendo en EEUU lo mismos precios que en chile.",Wed Mar 12 10:28:49 +0000 2025,1,es,"@DelosquesoBran the average coffee in a Starbucks USA costs the same as in Chile, the salary in a Starbucks USA is $ 14,000 per hour and in Chile of $ 2,800, and they cannot climb the salary much x that is not viable, that someone explains this, being in the US the same prices as in Chile."
1895634667614962000,"@delosquesobran DÍGANLE ADIOS A ESTARBUCKS CHILE.
LO QUE TOCA EL PC LO DESTRUYE.",Sat Mar 01 00:38:18 +0000 2025,3,ca,"@delosobran Diganle Adios in Estabucks Chile.
What touches the PC destroys it."
1895882007609233400,@delosquesobran Por algo solo trabajan en un Starbucks!😂😂😂,Sat Mar 01 17:01:09 +0000 2025,3,es,@Delosquesobran for something just work in a Starbucks! 😂😂😂
1895617734479921400,"@delosquesobran starbucks, financistas del genocidio en  GAza..",Fri Feb 28 23:31:01 +0000 2025,2,es,"@Delosquesobran Starbucks, Genocide financiers in Gaza .."
1895812679853650000,@delosquesobran Tanto comentario feo refiriéndose a qué la gente de floja cuando la mayoría trabaja y estudia sin contar que Starbucks muestra solo una fachada ya que la gente que trabaja ahí tiene que utilizar máquinas que están a punto de dejar de funcionar y desgastar la salud mental.,Sat Mar 01 12:25:40 +0000 2025,0,es,@Delosquesbran so much ugly comment referring to what lazy people when most work and study without Starbucks show only one facade since the people who work there have to use machines that are about to stop working and wear mental health.
1895633954860040400,"@delosquesobran ese wn tiene como 40 años, y todavía trabaja en starbucks? claramente es un infiltrado del partido comunista para reventar a la empresa",Sat Mar 01 00:35:28 +0000 2025,4,es,"@Delosquesobran that wn is about 40 years old, and still work in Starbucks? It is clearly an infiltrator of the Communist Party to burst to the company"
1895839300107006000,@delosquesobran Shuuu! se les metió el grupito zurdo a Starbucks. Estos wnes están segura% de la mano con la CUT... o no?,Sat Mar 01 14:11:26 +0000 2025,1,es,@Delosquesobran Shuuu! They got the left -handed group to Starbucks. These wnes are safe% of the hand with the cut ... or not?
1895654843341291800,"@delosquesobran Hueones picantes vagos ridiculos, estos boludos creen que trabajan en minera codelco o pelambres. Armando weas de sindicato para no trabajar, como si starbucks chile fuera la tremenda presa. Flojos qlos.",Sat Mar 01 01:58:28 +0000 2025,1,es,"@DelosquesoBran Ridiculous vague spicy hueones, these boludos believe they work in Minera Codelco or Pelambres. Armando Weas of union not to work, as if Starbucks Chile were the tremendous dam. Lazy that."
1765898271392707000,"@raulgtzoficial Jaja la verdad que está de locos agarrarse a golpes con alguien por un termo, y que bien que al menos Starbucks ya está tomando cartas en el asunto porque esto de los vasos se sale muchas veces fuera de control con los clientes.",Fri Mar 08 00:32:11 +0000 2024,1,es,"@raulgtzoaficial haha ​​the truth that is crazy to get hit with someone for a thermos, and that at least Starbucks is already taking letters in the matter because this of the vessels is often out of control with customers."
1766001282823659800,@raulgtzoficial Ches vasos pedorros hay más baratos y mejores en el Walmart todo por el status del Starbucks che viejas pendejas se pelearon y acaso ganaron vaso no verdad,Fri Mar 08 07:21:31 +0000 2024,1,es,@raulgtzoficial Ches Pedorros glas
1766110185922134300,@raulgtzoficial Los revendedores de vasos de starbucks en estos momentos https://t.co/epVYKanzB8,Fri Mar 08 14:34:15 +0000 2024,0,es,@raulgtzoficial the resellers of Starbucks vessels at the moment https://t.co/epvykanzb8
1766072180482130400,@raulgtzoficial Ahora si que como dijera el chavo: ponganles 0!! Que no se dan cuenta que pueden comprar cualquier tipo de vaso y llevarlo!! Osea hay miles de diseños o los pueden personalizar!! A pero como no lo vende starbucks!!! Deberas que ijole!! 🤦🏻‍♀️,Fri Mar 08 12:03:14 +0000 2024,0,es,@raulgtzoficial now that as the kid said: Put them 0 !! They do not realize that they can buy any type of glass and carry it !! I mean there are thousands of designs or can customize them !! A But how does Starbucks not sell it !!! You should be !! 🤦🏻‍♀️
1766142848070476000,"@raulgtzoficial Creo que muchos se dejaron llevar por la moda y no por lo que realmente es el vaso. Solo por que es edición Starbucks pero el mismo diseño, en otros colores, se encuentra en tiendas en línea, solo no dice la marca del café. ¿de verdad lo estarán comprando por la calidad Stanley?",Fri Mar 08 16:44:02 +0000 2024,0,es,"@raulgtzoficial I think that many were carried away by fashion and not because of what is really the glass. Only because it is Starbucks edition but the same design, in other colors, is located in online stores, only the coffee brand does not say. Will they really be buying it for Stanley quality?"
1766144594482209000,@raulgtzoficial Ahora las Fionas buchonas se harán clientes golden y querrán comprar 20 vasos de jalón NO ESO NO ES SUFICIENTE @StarbucksMex necesitamos además de que sean gold solo haya límite de compra de 2 vasos,Fri Mar 08 16:50:59 +0000 2024,0,es,@raulgtzoficial Now the buchonas fionas will make Golden customers and want to buy 20 jalon glas
1766131614625534500,"@raulgtzoficial Starbucks con su: ""¡hooola chicos! ¿Qué tal te va el día?"" Y acto seguido: ¿expresso alto, grande, venti, americano? El que sabe, sabe. 🤦🏻‍♀️",Fri Mar 08 15:59:24 +0000 2024,0,es,"@raulgtzoficial Starbucks with his: ""Hooola guys! How is the day?"" And then: Express high, big, window, American? He who knows, knows. 🤦🏻‍♀️"
1890016688659374000,"@raulgtzoficial Ya vieron la noticia qué se prohíbe la entrada a Latinos en los Starbucks de EUA, 🇺🇲 bajo amenaza de reportar a sospechosos de ser ilegales a las autoridades?
A tomar café (realmente café) en otras cafeterías.
 ☕ 🇲🇽 MÉXICO 🇲🇽 ☕
contra el RACISMO.",Thu Feb 13 12:34:28 +0000 2025,0,es,"@raulgtzoficial have already seen the news what the entrance to Latinos in the US Starbucks is prohibited, 🇺🇲 under threat of reporting to suspects of being illegal to the authorities?
To drink coffee (really coffee) in other coffee shops.
 ☕ 🇲🇽 Mexico 🇲🇽 ☕
Against racism."
1766357257141309700,"@raulgtzoficial Pero no veo cómo pues aún con el cupón exclusivo en tu cuenta de membresía de Starbucks, cuando llegas a la tienda resulta que ya se agotaron, vas a otra tienda, y a otras más, y te dicen lo mismo, se agotaron, no alcanzas ni siquiera a comprar un vaso o termo.",Sat Mar 09 06:56:02 +0000 2024,0,es,"@raulgtzoficial but I do not see how even with the exclusive coupon in your Starbucks membership account, when you arrive at the store it turns out that they have already been exhausted, you go to another store, and others, and they tell you the same, they sold out, you can't even buy a glass or thermos."
1907246542412775515,"ay amigas nta que jodidas presumir un Starbucks y luego de matamoros, se nota su nula calidad de vida🥹 https://t.co/caC4KUrVRz",Wed Apr 02 01:39:45 +0000 2025,1,es,"Oh friends that fucking presume a Starbucks and after Matamoros, your zero quality of life is noted🥹 https://t.co/cac4kurvrz"
1905766110697263438,"Starbucks automatiza sus máquinas y alimentos para así poder contratar a cualquiera sin siquiera enseñarles a hacer café, pudiendo pagarle sueldos bajos.

Un ""barista"" de Starbucks no podría hacer café ni servir comida en otra parte, y no le alcanza para comprar ahí. Es triste.",Fri Mar 28 23:37:02 +0000 2025,28,es,"Starbucks automates their machines and food in order to hire anyone without even teaching them to make coffee, being able to pay low salaries.

A ""barista"" of Starbucks could not make coffee or serve food elsewhere, and is not enough to buy there. It's sad."
1902499066115760492,"Ojalá se termine Starbucks, es caro y malo, mejor elegir cafés de emprendedores Chilenos, mejor calidad y mas baratos!",Wed Mar 19 23:14:58 +0000 2025,8,es,"Hopefully Starbucks is over, it's expensive and bad, better to choose coffee from Chilean entrepreneurs, better quality and cheaper!"
1817836382049452501,"La verdadera salud es estar con ""un npc que hay millones iguales"", un trabajo random con tiempo para ti, un pueblo sin Starbucks y calidad de vida y poder desempeñar un proyecto de vida que consista en vivir. Os han engañado pensando que vais a desarrollar el próximo Soyuz.",Mon Jul 29 08:15:41 +0000 2024,73,es,"True health is to be with ""an NPC that there are millions equal"", a Random work with time for you, a town without Starbucks and quality of life and to be able to play a life project that consists of living. They have cheated you thinking that you are going to develop the next Soyuz."
1825008589649440979,"La marca adquirió café arábica de alta calidad de Ecuador desde hace una década... 👌
*no me sorprende que sea de Loja ya que en sus tiendas en Europa ya está desde el 2021.
#Starbucks #Ecuador
https://t.co/WZRYvitujM",Sun Aug 18 03:15:29 +0000 2024,5,es,"The brand acquired high quality Arabica coffee from Ecuador for a decade ... 👌
*I am not surprised that it is from Loja since in its stores in Europe it is already since 2021.
#Starbucks #ecuador
https://t.co/wzryvitujm"
1905608067867160692,"En la semana tuve que hacer tiempo en el Abasto y fui al Starbucks que hace años que no iba. Me pedí un frapuccino de frutilla y la calidad fue PÉSIMA. tiene otro sabor directamente, horrible. Realmente bajó la calidad. un asco.",Fri Mar 28 13:09:02 +0000 2025,0,es,"In the week I had to make time in the supply and went to Starbucks that I hadn't been going for years. I asked for a Frapuccino of strawberry and the quality was lousy. It has another taste directly, horrible. Quality really went down. A disgust."
1805226786998919288,No se si bajo la calidad o me estoy poniendo infumable pero que desastre Starbucks. Regalado es caro https://t.co/IvrYCOtDBI,Mon Jun 24 13:09:40 +0000 2024,101,es,I don't know if under quality or I am getting infumable but what a disaster Starbucks. Galado is expensive https://t.co/ivrycotdbi
